deck,index,id,advisor,advisorName,text,leftLabel,rightLabel
"PANORAMA_CARDS","0","panorama_1","0","Аркадий Зубов","Зубов придумал, как заткнуть дыру в бюджете: ввести пошлину в миллион рублей за выход из варонийского гражданства. «Хотят сбежать — пусть платят за выход».","Отклонить поборы","Ввести пошлину"
"PANORAMA_CARDS","1","panorama_43","0","Аркадий Зубов","Варонийские учёные «изобрели» технологию замедления старения. Зубов сияет: значит, можно смело поднять пенсионный возраст ещё на 10 лет — народ ведь теперь моложе.","Оставить как есть","Поднять возраст"
"PANORAMA_CARDS","2","panorama_89","0","Аркадий Зубов","Зубов в восторге от моды соседней страны, где торжественно взорвали последнюю государственную больницу. «Рынок вылечит всех. Давайте и мы оптимизируем медицину под ноль».","Сохранить медицину","Всё на рынок"
"PANORAMA_CARDS","3","panorama_36","1","Генерал Валерий Громов","Громов поддержал инициативу: ограничить максимальный размер бицепса для гражданских лиц. «Перекачанный холоп — потенциальный мятежник. Сила должна быть только у армии».","Это безумие, отказать","Ввести норматив"
"PANORAMA_CARDS","4","panorama_117","1","Генерал Валерий Громов","Из дружественной восточной деспотии новость: тамошний вождь расстрелял министра, посмевшего предложить запретить народный мессенджер. Громов намекает, что метод «эффективный и наглядный».","Мы так не делаем","Взять на заметку"
"PANORAMA_CARDS","5","panorama_45","2","Елена Власова","Власова предлагает свежий закон: запретить гражданам сомневаться в умственной неполноценности чиновников и депутатов. «Раз решение глупое — значит, так и задумано, и критиковать нельзя».","Это абсурд, вето","Принять закон"
"PANORAMA_CARDS","6","panorama_142","2","Елена Власова","Власова предлагает переименовать Министерство просвещения в Министерство Правды. «Заодно подправим учебники: пусть дети с первого класса знают единственно верную версию истории».","Оставить как есть","Учредить Минправды"
"PANORAMA_CARDS","7","panorama_80","2","Елена Власова","Придворные историки «доказали»: западные лидеры прошлого века были тайной роднёй главного злодея той войны. Власова хочет немедленно вставить это в учебники и новостные эфиры.","Не позориться","В эфир и учебники"
"PANORAMA_CARDS","8","panorama_138","2","Елена Власова","Канцелярия перепутала бумаги, и готов указ о награждении сотен варонийцев почётной грамотой «За образцовое исполнение обязанностей иностранного агента». Власова в панике: печатать или замять?","Тихо отозвать указ","Вручить с помпой"
"PANORAMA_CARDS","9","panorama_11","3","Николай Сенин","Сенин предлагает хитрость: на портале Госуслуг включить «добровольный самозапрет» на зарубежный интернет-трафик — по умолчанию для всех. «Не хочешь — отключи, если найдёшь, где».","Запретить уловку","Включить по умолчанию"
"PANORAMA_CARDS","10","panorama_17","3","Николай Сенин","Сенин на голубом глазу предлагает радикально закрыть вопрос с VPN — отключить электричество по всей Варонии. «Нет розетки — нет вражеского трафика».","Отказать в безумии","Рубильник вниз"
"PANORAMA_CARDS","11","panorama_40","3","Николай Сенин","Сенин предлагает новую опцию на Госуслугах: добровольный «самоарест» на 15 суток в один клик. «Сознательный гражданин сам поможет разгрузить суды и проявит лояльность».","Это дикость, нет","Запустить сервис"
"PANORAMA_CARDS","12","panorama_23","3","Николай Сенин","Сенин предлагает лишать пенсии за нецензурную брань в интернете. «Бюджет сэкономим, и язык народ попридержит. Камеры и нейросети всё прочитают».","Не трогать стариков","Лишать пенсии"
"PANORAMA_CARDS","13","panorama_105","3","Николай Сенин","Беглого медиамагната, создавшего самый популярный мессенджер, неожиданно зовут возглавить Министерство Технологий Варонии. Сенин в ярости: «Это же символ свободного интернета!»","Назначить магната","Отвергнуть кандидата"
"PANORAMA_CARDS","14","panorama_67","4","Посол Сара Хартли","Хартли сообщает: на международной арене предложили заменить международное право «шкалой обеспокоенности» — от лёгкой озабоченности до глубокой. Санкций больше не будет, только хмурые брови.","Поддержать инициативу","Высмеять и отвергнуть"
"PANORAMA_CARDS","15","panorama_85","4","Посол Сара Хартли","Хартли передаёт причудливую просьбу генсека всемирной организации: завершить все международные конфликты до выхода одной долгожданной видеоигры — «чтоб никто не отвлекался».","Поддержать перемирие","Назвать это блажью"
"PANORAMA_CARDS","16","panorama_127","4","Посол Сара Хартли","Замёрзшие западные соседи, ещё вчера клеймившие Варонию, тихо просят возобновить поставки газа по старой трубе. Хартли намекает: можно выгодно поторговаться.","Гордо отказать","Открыть вентиль"
"PANORAMA_CARDS","17","panorama_53","4","Посол Сара Хартли","Хартли предлагает громкий жест: отправить гуманитарные корабли с зерном в обедневшие западные провинции. Дорого, но престижно — «великая держава кормит бывших врагов».","Накормить мир","Сначала свои"
"PANORAMA_CARDS","18","panorama_74","5","Патриарх Варсонофий","Варсонофий благословляет «историческое открытие»: рецепт знаменитого западного напитка на самом деле придумал древний варонийский царь. Патриарх требует закрепить это официально.","Не смешить народ","Признать официально"
"PANORAMA_CARDS","19","panorama_13","5","Патриарх Варсонофий","Варсонофий уверяет: если отключить интернет на все праздники, варонийцы займутся «богоугодным делом» и страну ждёт взрывной рост рождаемости. «Демография важнее их котиков в сети».","Не лезть в розетки","Глушить сеть в праздники"
"PANORAMA_CARDS","20","panorama_62","6","Юлия Стрельцова","Активисты зарегистрировали «Кошачью партию» с котом во главе списка — и она внезапно популярнее правящей. Стрельцова смеётся: «Допустите их до выборов, раз вы за демократию».","Допустить к выборам","Снять с регистрации"
"PANORAMA_CARDS","21","panorama_16","6","Юлия Стрельцова","Комитет Выборов предлагает вместо выборов провести референдум о продлении полномочий действующей власти ещё на пять лет. Стрельцова требует не лишать народ права выбирать.","Провести выборы честно","Объявить референдум"
"PANORAMA_CARDS","22","panorama_78","6","Юлия Стрельцова","Комитет Выборов одобрил «умный помощник»: нейросеть на участке подсказывает избирателю, за какую партию голосовать. Стрельцова в бешенстве: «Это не выбор, а конвейер».","Запретить помощник","Внедрить на участках"
"PANORAMA_CARDS","23","panorama_52","7","Борис Усманов","Усманов с гордостью открывает крупнейшее в мире шубохранилище для элиты — на бюджетной земле и под охраной Росгвардии. «Скромненько, но со вкусом. Прошу разрезать ленточку».","Прикрыть лавочку","Перерезать ленту"
"PANORAMA_CARDS","24","panorama_19","7","Борис Усманов","Усманов предлагает запустить отдельного сотового оператора «ГосСвязь» — с быстрым незаблокированным интернетом исключительно для чиновников и депутатов. Бизнес выгодный, осадочек неприятный.","Связь для всех или ни для кого","Запустить «ГосСвязь»"
"CHRONICLE_CARDS","0","chr_1","3","Николай Сенин","Сенин докладывает: на площади задержали человека с пустым плакатом. «Состава нет, но мы все понимаем, что он имел в виду. Дадим пятнадцать суток для профилактики».","Отпустить","Дать срок за чистый лист"
"CHRONICLE_CARDS","1","chr_2","3","Николай Сенин","Известного автора внесли в реестр иноагентов. Теперь под каждым словом обязательна плашка капслоком, иначе — уголовное дело. Сенин предлагает штрафовать ещё и за чужой репост его плашки.","Смягчить клеймо","Ужесточить плашку"
"CHRONICLE_CARDS","2","chr_3","3","Николай Сенин","Общество, которое десятилетиями собирало имена жертв старых репрессий, мешает «правильной» истории. Сенин предлагает ликвидировать его через суд за «искажение памяти».","Оставить архив","Ликвидировать общество"
"CHRONICLE_CARDS","3","chr_4","3","Николай Сенин","Подростку грозит колония за репост старой картинки. Сенин: «Пусть отвечает по-взрослому, зато родители других детей задумаются, что те лайкают».","Прекратить дело","Довести до приговора"
"CHRONICLE_CARDS","4","chr_5","3","Николай Сенин","В сеть утекло видео пыток из колонии. Сенин предлагает не расследовать пытки, а найти и посадить того, кто вынес запись. «Проблема не в подвале, а в утечке».","Расследовать пытки","Найти и посадить источник"
"CHRONICLE_CARDS","5","chr_6","3","Николай Сенин","Сенин просит санкцию на рассветные обыски у десятков людей из одного чата. «Формально — свидетели. Фактически — пусть знают, что мы читаем всё».","Отказать в обысках","Прийти на рассвете"
"CHRONICLE_CARDS","6","chr_7","3","Николай Сенин","Зарубежный фонд оплачивал учёбу талантливых варонийцев. Сенин предлагает объявить его «нежелательной организацией», а получателей грантов вызвать «на беседу».","Не трогать стипендиатов","Признать фонд нежелательным"
"CHRONICLE_CARDS","7","chr_8","3","Николай Сенин","Камеры распознавания лиц переписали всех, кто пришёл проститься с умершим оппозиционером. Сенин предлагает «навестить» каждого на работе и дома.","Оставить людей в покое","Навестить каждого"
"CHRONICLE_CARDS","8","chr_9","3","Николай Сенин","Адвокат, защищавший политических, сам стал обвиняемым: ему вменяют «передачу сведений». Сенин доволен: «Так другие защитники станут сговорчивее».","Снять обвинения с адвоката","Судить адвоката"
"CHRONICLE_CARDS","9","chr_10","3","Николай Сенин","Задержанный «выпал из окна» отдела перед допросом. Семья требует расследования. Сенин предлагает закрыть дело формулировкой «несчастный случай».","Назначить расследование","Списать на несчастный случай"
"CHRONICLE_CARDS","10","chr_11","3","Николай Сенин","На границе у возвращающихся проверяют телефоны. Сенин предлагает считать «экстремизмом» даже стикеры и подписки. «Чистый телефон — чистая совесть».","Запретить досмотр телефонов","Шерстить каждый телефон"
"CHRONICLE_CARDS","11","chr_12","3","Николай Сенин","Школьница нарисовала антивоенный рисунок. Сенин предлагает возбудить дело против отца, а девочку определить в детдом. «Семья отвечает за воспитание».","Замять и вернуть ребёнка","Судить отца, забрать дочь"
"CHRONICLE_CARDS","12","chr_13","3","Николай Сенин","Сенин предлагает запустить горячую линию доносов с премией за «сигнал». «Сосед сообщит о соседе охотнее, если это выгодно».","Не плодить доносчиков","Платить за доносы"
"CHRONICLE_CARDS","13","chr_14","3","Николай Сенин","Тяжелобольной политзаключённый угасает в колонии. Врачи говорят: без воли он умрёт. Сенин против: «Отпустим — станет иконой. Умрёт внутри — забудут».","Освободить по болезни","Оставить в колонии"
"CHRONICLE_CARDS","14","chr_15","3","Николай Сенин","Пенсионеру грозит семь лет за один комментарий про армию. Сенин: «Закон о дискредитации работает, только когда сроки реальные».","Ограничиться штрафом","Дать реальный срок"
"CHRONICLE_CARDS","15","chr_16","3","Николай Сенин","Процесс над журналистом Сенин предлагает сделать закрытым: свидетели засекречены, материалы под грифом. «Меньше публики — меньше сомнений в приговоре».","Открытый процесс","Закрытый процесс"
"CHRONICLE_CARDS","16","chr_17","3","Николай Сенин","Беглого критика за границей предлагают «обезвредить». Сенин намекает на «нелетальные методы», от которых, впрочем, иногда умирают.","Не трогать эмигранта","«Решить вопрос» тихо"
"CHRONICLE_CARDS","17","chr_18","3","Николай Сенин","Народный мессенджер не поддаётся контролю. Сенин предлагает заблокировать его, а продавцов обхода — сажать. «Свободный канал — это канал врага».","Оставить связь людям","Заблокировать и сажать"
"CHRONICLE_CARDS","18","chr_19","3","Николай Сенин","Художника задержали за антивоенную акцию и шьют «государственную измену». Сенин предлагает раздуть дело в показательный процесс.","Переквалифицировать на мелкое","Судить за измену"
"CHRONICLE_CARDS","19","chr_20","3","Николай Сенин","У политзаключённого заканчивается срок. Чтобы он не вышел, Сенин предлагает в день освобождения возбудить новое дело прямо на вахте.","Выпустить как положено","Завести новое дело у ворот"
"CHRONICLE_CARDS","20","chr_21","3","Николай Сенин","Череда чиновников, знавших лишнее, «скоропостижно скончалась» — кто из окна, кто от сердца. Сенин предлагает засекретить отчёты патологоанатомов.","Опубликовать отчёты","Засекретить всё"
"CHRONICLE_CARDS","21","chr_22","3","Николай Сенин","После теракта Сенин предлагает не разбираться в провалах безопасности, а устроить массовые облавы и депортации приезжих. «Народу нужен виноватый под рукой».","Разобрать провал спецслужб","Облавы и депортации"
"CHRONICLE_CARDS","22","chr_23","3","Николай Сенин","Тихую религиозную общину Сенин предлагает объявить «экстремистской», молитвенные дома закрыть, верующих — под суд. «Лишние боги нам не нужны».","Оставить веру в покое","Запретить и судить"
"CHRONICLE_CARDS","23","chr_24","3","Николай Сенин","Волонтёры, что находят задержанным адвокатов и шлют передачи, мешают системе. Сенин предлагает объявить саму помощь арестованным «экстремизмом».","Не трогать правозащитников","Запретить помощь арестованным"
"CHRONICLE_CARDS","24","chr_25","2","Елена Власова","Власова предлагает ввести во всех школах обязательный «правильный» урок о государстве. Учительницу, отказавшуюся его вести, уже уволили — её пример показателен.","Сделать урок добровольным","Сделать обязательным"
"CHRONICLE_CARDS","25","chr_26","2","Елена Власова","Власова предлагает милитаризовать школы: строевая, сборка дронов, картонные танки на линейке. «Дети должны привыкать к форме раньше, чем к мысли».","Вернуть детям детство","Ввести строевую с первого класса"
"CHRONICLE_CARDS","26","chr_27","2","Елена Власова","Последнее независимое издание объявили иноагентом, рекламодатели разбежались. Власова предлагает добить его проверками, чтобы закрылось «само».","Оставить издание в покое","Задушить проверками"
"CHRONICLE_CARDS","27","chr_28","2","Елена Власова","Власова предлагает переписать учебники истории: захват чужих земель назвать «воссоединением», поражения — «маневрами». «Дети запомнят ту версию, что напечатана».","Оставить факты","Переписать историю"
"CHRONICLE_CARDS","28","chr_29","2","Елена Власова","Власова требует изъять из продажи фильм и книгу за «пропаганду неправильных ценностей», а тираж пустить под нож. «Лучше пустые полки, чем вредные мысли».","Оставить на полках","Пустить тираж под нож"
"CHRONICLE_CARDS","29","chr_30","2","Елена Власова","Свободную энциклопедию предлагают заблокировать и заменить «Великой варонийской», где статьи пишут чиновники. «Знание должно быть проверено сверху».","Оставить доступ к знаниям","Заменить госэнциклопедией"
"CHRONICLE_CARDS","30","chr_31","2","Елена Власова","Неудобному журналисту «нашли» пакетик в кармане. Дело шито белыми нитками, в сети волна. Власова предлагает довести арест до конца, «чтоб не сорвалось».","Отпустить и извиниться","Довести дело до суда"
"CHRONICLE_CARDS","31","chr_32","2","Елена Власова","Власова предлагает обязать школы вывешивать государственные символы и наказывать детей, что приходят без них. «Патриотизм начинается с дресс-кода».","Сделать символику добровольной","Наказывать за отсутствие символов"
"CHRONICLE_CARDS","32","chr_33","2","Елена Власова","Бюджет тощий, но Власова предлагает грандиозный парад вместо ремонта больниц. «Танки на площади поднимают рейтинг лучше, чем койки в палатах».","Деньги в больницы","Закатить парад"
"CHRONICLE_CARDS","33","chr_34","2","Елена Власова","Ведущая госканала в прямом эфире вышла с антивоенным плакатом. Власова предлагает стереть её из эфиров, объявить безумной и завести дело.","Не раздувать историю","Стереть и судить"
"CHRONICLE_CARDS","34","chr_35","2","Елена Власова","Власова предлагает реестр «фейков»: всё, что расходится с госверсией, — ложь, а независимых фактчекеров записать в иноагенты.","Отказать в реестре","Учредить реестр правды"
"CHRONICLE_CARDS","35","chr_36","2","Елена Власова","На госканале славят школьника, донёсшего на родителей за «неправильные» разговоры дома. Власова хочет сделать из него героя рубрики.","Снять сюжет с эфира","Сделать мальчика звездой"
"CHRONICLE_CARDS","36","chr_37","2","Елена Власова","Демографы дали мрачные цифры убыли населения. Власова предлагает просто запретить публиковать «негативную» статистику. «Нет данных — нет проблемы».","Публиковать как есть","Засекретить статистику"
"CHRONICLE_CARDS","37","chr_38","2","Елена Власова","Власова предлагает нейросеть, что сканирует школьные сочинения на «нелояльные мысли» и сигнализирует кураторам. «Поймаем инакомыслие в зародыше».","Запретить слежку за детьми","Внедрить надзор за сочинениями"
"CHRONICLE_CARDS","38","chr_39","2","Елена Власова","Власова предлагает при жизни увековечить вас: переименовать город, поставить памятник, ввести «день стабильности». Лесть приятна, но запах культа тревожит.","Отказать из осторожности","Принять почести"
"CHRONICLE_CARDS","39","chr_40","2","Елена Власова","Регион затопило, люди на крышах. Власова предлагает не показывать масштаб в новостях и «не нагнетать». «Спокойная картинка дороже спасённых».","Показать правду и помочь","Замолчать наводнение"
"CHRONICLE_CARDS","40","chr_41","1","Генерал Валерий Громов","План по мобилизации горит. Громов предлагает раздавать повестки прямо на улицах и в метро — хватать, пока не разбежались. «Доброволец, которого поймали, тоже доброволец».","Только через военкоматы","Хватать на улицах"
"CHRONICLE_CARDS","41","chr_42","1","Генерал Валерий Громов","Чтобы добить цифры, Громов предлагает призывать больных и пожилых: «Категории годности — это формальность, когда родина в опасности».","Не трогать больных","Призывать всех подряд"
"CHRONICLE_CARDS","42","chr_43","1","Генерал Валерий Громов","Матери солдат вышли узнать о судьбе сыновей. Громов предлагает объявить их «иностранными агентами» и разогнать. «Скорбь не должна выходить на площадь».","Встретиться с матерями","Разогнать и заклеймить"
"CHRONICLE_CARDS","43","chr_44","1","Генерал Валерий Громов","Потери растут. Громов предлагает прятать масштаб: хоронить тихо, семьям платить за молчание, цифры засекретить. «Народ не должен считать гробы».","Сказать правду семьям","Платить за молчание"
"CHRONICLE_CARDS","44","chr_45","1","Генерал Валерий Громов","Частная армия, выращенная на госденьги, взбунтовалась и идёт на столицу. Громов предлагает дать бой в городе. Кровь будет большой, но власть нельзя терять.","Договориться с мятежниками","Принять бой в городе"
"CHRONICLE_CARDS","45","chr_46","1","Генерал Валерий Громов","Резервов нет, фронт сыпется. Громов предлагает бросить необученных в наступление и отчитаться об «успехе». «Цифры в сводке важнее, чем кто вернётся».","Отвести и обучить","Бросить в атаку"
"CHRONICLE_CARDS","46","chr_47","1","Генерал Валерий Громов","«Добровольцев» вербуют под угрозой увольнения и за долги. Громов предлагает узаконить долговую кабалу: подписал контракт — простили кредит. «Нищета — лучший военком».","Запретить кабальную вербовку","Узаконить «контракт за долг»"
"CHRONICLE_CARDS","47","chr_48","1","Генерал Валерий Громов","Покалеченным ветеранам не платят обещанное — денег нет. Громов предлагает тянуть с выплатами и гасить возмущение «патриотическими встречами».","Заплатить ветеранам","Кормить обещаниями"
"CHRONICLE_CARDS","48","chr_49","1","Генерал Валерий Громов","На занятой земле Громов предлагает провести «референдум» под автоматами и нарисовать нужный процент. «Бумага всё стерпит, главное — флаги в кадре».","Отказаться от фарса","Нарисовать результат"
"CHRONICLE_CARDS","49","chr_50","1","Генерал Валерий Громов","Чтобы остановить дезертирство, Громов предлагает наказывать семьи беглецов: выселять, лишать выплат. «Пусть думают не только о себе».","Отвергнуть круговую поруку","Карать семьи дезертиров"
"CHRONICLE_CARDS","50","chr_51","1","Генерал Валерий Громов","Громов предлагает свозить детей с занятых территорий в «патриотические лагеря» вдали от родителей. «Перевоспитаем, пока юные».","Вернуть детей родителям","Оставить в лагерях"
"CHRONICLE_CARDS","51","chr_52","1","Генерал Валерий Громов","Прилёт по собственному приграничному городу. Громов предлагает свалить всё на врага и сделать из трагедии повод для эскалации. «Жертвы пригодятся в сводке».","Признать свою ошибку","Обвинить врага"
"CHRONICLE_CARDS","52","chr_53","1","Генерал Валерий Громов","Командира, прославившегося жестокостью, предлагают наградить и показать по ТВ. Хартли предупреждает: это закрепит за вами ярлык военных преступлений.","Тихо отправить в отставку","Наградить публично"
"CHRONICLE_CARDS","53","chr_54","1","Генерал Валерий Громов","Людей не хватает. Громов предлагает вербовать в окопы из колоний и психбольниц. «Кто там разберёт, кем он был, если дойдёт до атаки».","Запретить такую вербовку","Брать из колоний"
"CHRONICLE_CARDS","54","chr_55","1","Генерал Валерий Громов","Утекло видео расправы над пленным своими же. Громов предлагает искать не палачей, а того, кто снял. «Проблема в камере, а не в выстреле».","Судить виновных в расправе","Найти оператора"
"CHRONICLE_CARDS","55","chr_56","1","Генерал Валерий Громов","Помилованные за войну убийцы вернулись и снова убивают дома. Громов предлагает замалчивать рецидивы. «Иначе кто пойдёт воевать за помилование».","Признать и пересмотреть","Замолчать рецидивы"
"CHRONICLE_CARDS","56","chr_57","7","Борис Усманов","Расследователи показали дворец с золотыми унитазами на деньги «друзей». Усманов предлагает не оправдываться, а объявить авторов расследования агентами.","Ответить по существу","Затравить расследователей"
"CHRONICLE_CARDS","57","chr_58","7","Борис Усманов","Военные подряды Усманов предлагает раздать своим без конкурса и втридорога. «Война всё спишет, а проверять некогда».","Провести честный конкурс","Отдать своим без торгов"
"CHRONICLE_CARDS","58","chr_59","7","Борис Усманов","За границей арестовали яхту попавшего под санкции Усманова. Он просит компенсировать потерю из бюджета — «как пострадавшему за родину».","Отказать в компенсации","Возместить из казны"
"CHRONICLE_CARDS","59","chr_60","7","Борис Усманов","Родня губернатора выигрывает все тендеры региона. Скандал вышел наружу. Усманов предлагает «назначить» одного стрелочника и замять остальное.","Расследовать всю схему","Найти стрелочника"
"CHRONICLE_CARDS","60","chr_61","7","Борис Усманов","Ушедшие западные заводы Усманов предлагает отдать «патриотичным» друзьям за копейки. «Народ не заметит, кому теперь принадлежит завод».","Честная оценка и торги","Раздать друзьям задёшево"
"CHRONICLE_CARDS","61","chr_62","7","Борис Усманов","Деньги на укрепления разворованы, окопы существуют лишь в отчётах. Усманов предлагает не трогать подрядчиков — «свои же» — а списать всё на погоду.","Посадить подрядчиков","Списать на погоду"
"CHRONICLE_CARDS","62","chr_63","7","Борис Усманов","Дети элиты, что с трибун клянут Запад, учатся и отдыхают на том самом Западе. Всплыли фото. Усманов предлагает объявить это «фотошопом врагов».","Признать лицемерие","Назвать фейком"
"CHRONICLE_CARDS","63","chr_64","7","Борис Усманов","Госбанк предлагает списать многомиллиардные долги своего же человека из кооператива. «Иначе всплывут схемы, в которых увязли все».","Взыскать долг","Списать по-тихому"
"CHRONICLE_CARDS","64","chr_65","7","Борис Усманов","Усманов предлагает конфисковать имущество уехавших «предателей» и раздать его лояльным. «Освободившиеся квартиры найдут хороших хозяев».","Не отнимать чужое","Конфисковать и раздать"
"CHRONICLE_CARDS","65","chr_66","7","Борис Усманов","Монополист-друг поднял цены на хлеб и тепло вдвое. Народ ропщет. Усманов просит не вмешиваться в «свободный рынок» его компании.","Осадить монополиста","Не трогать «рынок»"
"CHRONICLE_CARDS","66","chr_67","7","Борис Усманов","Благотворительный фонд, собиравший на больных детей, по факту кормит окружение Усманова. Журналисты раскопали. Усманов предлагает закрыть тему «давлением».","Проверить фонд","Надавить на журналистов"
"CHRONICLE_CARDS","67","chr_68","7","Борис Усманов","Усманов предлагает отнять прибыльный завод у впавшего в немилость партнёра и передать вернее. «Передел — это просто уточнение, кто здесь свой».","Защитить право собственности","Переделить в пользу своих"
"CHRONICLE_CARDS","68","chr_69","5","Патриарх Варсонофий","Варсонофий предлагает объявить «движение несогласных с традицией» экстремистским и пускать рейды по клубам и квартирам. «Грех должен прятаться, а не жить открыто».","Не лезть в личную жизнь","Признать экстремизмом"
"CHRONICLE_CARDS","69","chr_70","5","Патриарх Варсонофий","Варсонофий требует фактически запретить аборты: давить на аптеки и врачей, заставлять «отговаривать». «Демография — это приказ, а не выбор женщины».","Оставить выбор женщине","Удушить аборты"
"CHRONICLE_CARDS","70","chr_71","5","Патриарх Варсонофий","Варсонофий предлагает штрафовать за «пропаганду бездетности» — вплоть до постов о свободной жизни без детей. «Кто не плодится, тот вредит».","Отказать в абсурде","Ввести штрафы"
"CHRONICLE_CARDS","71","chr_72","5","Патриарх Варсонофий","Варсонофий требует обязательного «закона божьего» в школах и предлагает отчислить ребёнка семьи иной веры, отказавшейся ходить на уроки.","Сохранить светскую школу","Ввести обязательный курс"
"CHRONICLE_CARDS","72","chr_73","5","Патриарх Варсонофий","Варсонофий предлагает и дальше выводить побои в семье из-под уголовки, а женский кризисный центр закрыть как «иноагента». «Семья — дело домашнее».","Защитить жертв насилия","Оставить «семейное дело»"
"CHRONICLE_CARDS","73","chr_74","5","Патриарх Варсонофий","Варсонофий предлагает освятить войну как «священную» и благословлять призыв — но сыновьям элиты выписать тихую бронь. «Жертва угодна, особенно чужая».","Без двойных стандартов","Освятить и сделать бронь своим"
"CHRONICLE_CARDS","74","chr_75","5","Патриарх Варсонофий","Варсонофий просит передать церкви музей-собор мирового значения и выселить реставраторов. Специалисты предупреждают: фрески погибнут.","Оставить музей","Отдать собор церкви"
"CHRONICLE_CARDS","75","chr_76","5","Патриарх Варсонофий","Варсонофий предлагает чистку библиотек: изъять «неугодные» книги, авторов-эмигрантов снять с полок. «Пусть читают только проверенное и душеполезное».","Не трогать библиотеки","Зачистить полки"
"CHRONICLE_CARDS","76","chr_77","5","Патриарх Варсонофий","Варсонофий предлагает раздавать многодетным медали и грамоты — на фоне урезанных детских пособий. «Орден дешевле денег, а гордости больше».","Вернуть пособия","Раздать медали"
"CHRONICLE_CARDS","77","chr_78","5","Патриарх Варсонофий","Варсонофий предлагает запретить «иностранные» праздники и развлечения как «чуждые скрепам». «Народ, лишённый чужого веселья, крепче держится своего».","Оставить людям праздники","Запретить чужое веселье"
"CHRONICLE_CARDS","78","chr_79","6","Юлия Стрельцова","Перед выборами Стрельцова требует допустить настоящих кандидатов. Аппарат предлагает оставить лишь безобидных спойлеров. «Выбор должен быть, но без выбора».","Допустить оппонентов","Оставить спойлеров"
